Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
2270,Saudia Dairy & Foodstuff Co.,"0,019%",Food Products,SA,"537.661,77 USD",5.984
2238,Guangzhou Automobile Group Co. Ltd. Class H,"0,019%",Automobiles,CN,"537.225,10 USD",1.293.200
1347,Hua Hong Semiconductor Ltd.,"0,019%",Semiconductors,HK,"537.055,66 USD",216.576
7030,Mobile Telecommunications Co. Saudi Arabia,"0,0188%",Telecommunications Services,SA,"530.316,98 USD",176.023
DIC,Dubai Investments PJSC,"0,0187%",Diversified Industrials,AE,"529.379,15 USD",908.615
NMDC,National Marine Dredging Co.,"0,0187%",Construction,AE,"528.197,64 USD",81.999
ICBP,Indofood CBP Sukses Makmur Tbk PT,"0,0186%",Food Products,ID,"525.120,00 USD",875.200
GLAXO,GlaxoSmithKline Pharmaceuticals Ltd.,"0,0184%",Pharmaceuticals,IN,"521.216,26 USD",16.610
RBLBANK,RBL Bank Ltd.,"0,0184%",Banks,IN,"520.910,34 USD",176.968
CPLE3,Cia Paranaense de Energia - Copel,"0,0184%",Alternative Electricity,BR,"519.385,85 USD",335.358
8046,Nan Ya Printed Circuit Board Corp.,"0,0184%",Electronic Components,TW,"519.015,87 USD",86.000
600016,China Minsheng Banking Corp. Ltd. Class A,"0,0183%",Banks,CN,"518.395,97 USD",963.600
ADNOCLS,ADNOC Logistics & Services,"0,0183%",Transportation Services,AE,"517.335,06 USD",466.879
ARCLK.E,Arcelik AS,"0,0183%",Household Appliance,TR,"517.252,84 USD",92.046
603259,WuXi AppTec Co. Ltd. Class A,"0,0183%",Biotechnology,CN,"516.053,84 USD",89.068
1066,Shandong Weigao Group Medical Polymer Co. Ltd. Class H,"0,0182%",Medical Supplies,CN,"515.723,83 USD",884.800
601127,Seres Group Co. Ltd. Class A,"0,0182%",Automobiles,CN,"515.131,91 USD",42.100
SYNGENE,Syngene International Ltd.,"0,0181%",Biotechnology,IN,"512.880,23 USD",63.697
600547,Shandong Gold Mining Co. Ltd. Class A,"0,0181%",Gold Mining,CN,"512.213,45 USD",129.217
KTC-F,Krungthai Card PCL,"0,0181%",Consumer Lending,TH,"511.967,25 USD",411.700
2201,Yulon Motor Co. Ltd.,"0,0181%",Automobiles,TW,"510.973,75 USD",234.787
881,Zhongsheng Group Holdings Ltd.,"0,018%",Specialty Retailers,KY,"508.785,88 USD",281.500
1548,Genscript Biotech Corp.,"0,018%",Biotechnology,KY,"508.733,47 USD",398.000
000725,BOE Technology Group Co. Ltd. Class A,"0,018%",Electronic Components,CN,"508.600,09 USD",906.000
600050,China United Network Communications Ltd. Class A,"0,018%",Telecommunications Services,CN,"507.997,85 USD",807.900
ARI,African Rainbow Minerals Ltd.,"0,0179%",General Mining,ZA,"506.905,99 USD",42.259
552,China Communications Services Corp. Ltd. Class H,"0,0179%",Telecommunications Services,CN,"505.021,51 USD",1.048.000
2202,China Vanke Co. Ltd. Class H,"0,0179%",Real Estate Holding and Development,CN,"504.539,14 USD",735.044
6060,ZhongAn Online P&C Insurance Co. Ltd. Class H,"0,0178%",Property and Casualty Insurance,CN,"503.891,56 USD",296.400
656,Fosun International Ltd.,"0,0177%",Diversified Industrials,HK,"500.911,19 USD",894.704
ABCAPITAL,Aditya Birla Capital Ltd.,"0,0177%",Life Insurance,IN,"500.414,05 USD",186.599
2359,WuXi AppTec Co. Ltd. Class H,"0,0177%",Biotechnology,CN,"500.137,87 USD",114.912
PGSUS.E,Pegasus Hava Tasimaciligi AS,"0,0176%",Airlines,TR,"497.851,75 USD",79.462
TOPGLOV,Top Glove Corp. Bhd.,"0,0175%",Medical Supplies,MY,"494.684,51 USD",2.217.600
600019,Baoshan Iron & Steel Co. Ltd. Class A,"0,0174%",Iron and Steel,CN,"492.819,85 USD",519.100
3320,China Resources Pharmaceutical Group Ltd.,"0,0174%",Pharmaceuticals,HK,"491.791,24 USD",664.500
4142,Riyadh Cables Group Co.,"0,0174%",Electrical Components,SA,"490.711,60 USD",19.172
2845,Far Eastern International Bank,"0,0173%",Banks,TW,"489.701,80 USD",1.007.200
CXSE3,Caixa Seguridade Participacoes S/A,"0,0173%",Full Line Insurance,BR,"488.041,90 USD",172.500
CPFE3,CPFL Energia SA,"0,0172%",Conventional Electricity,BR,"486.600,64 USD",75.000
601816,Beijing-Shanghai High Speed Railway Co. Ltd. Class A,"0,0172%",Railroads,CN,"484.837,39 USD",696.398
2492,Walsin Technology Corp.,"0,0171%",Electronic Components,TW,"484.240,91 USD",137.000
696,TravelSky Technology Ltd. Class H,"0,0171%",Computer Services,CN,"483.928,24 USD",369.000
LALPATHLAB,Dr Lal PathLabs Ltd.,"0,0171%",Medical Services,IN,"483.565,60 USD",15.244
TOASO.E,Tofas Turk Otomobil Fabrikasi AS,"0,0171%",Automobiles,TR,"481.981,38 USD",50.281
CPAXT-F,CP Axtra PCL,"0,017%",Diversified Retailers,TH,"481.876,26 USD",616.634
AGHOL.E,AG Anadolu Grubu Holding AS,"0,017%",Diversified Industrials,TR,"481.109,13 USD",46.361
MULT3,Multiplan Empreendimentos Imobiliarios SA,"0,017%",Real Estate Holding and Development,BR,"481.054,20 USD",111.381
123,Yuexiu Property Co. Ltd.,"0,017%",Real Estate Holding and Development,HK,"480.793,47 USD",663.389
600919,Bank of Jiangsu Co. Ltd. Class A,"0,017%",Banks,CN,"479.681,51 USD",421.560
600886,SDIC Power Holdings Co. Ltd. Class A,"0,0169%",Conventional Electricity,CN,"478.826,07 USD",196.393
CIEL3,Cielo SA,"0,0169%",Transaction Processing Services,BR,"478.455,66 USD",449.052
601211,Guotai Junan Securities Co. Ltd. Class A,"0,0169%",Investment Services,CN,"476.625,46 USD",248.500
ADPORTS,Abu Dhabi Ports Co. PJSC,"0,0168%",Transportation Services,AE,"475.357,33 USD",343.703
1888,Kingboard Laminates Holdings Ltd.,"0,0168%",Electronic Components,KY,"475.255,95 USD",441.055
688111,Beijing Kingsoft Office Software Inc. Class A,"0,0168%",Software,CN,"475.122,75 USD",13.343
600048,Poly Developments and Holdings Group Co. Ltd. Class A,"0,0168%",Real Estate Holding and Development,CN,"473.879,12 USD",336.999
MRDIY,MR DIY Group M Bhd.,"0,0167%",Home Improvement Retailers,MY,"473.341,73 USD",1.230.950
PETDAG,Petronas Dagangan Bhd.,"0,0167%",Oil Refining and Marketing,MY,"472.390,06 USD",112.300
3360,Far East Horizon Ltd.,"0,0167%",Rental and Leasing Services: Consumer,HK,"471.199,68 USD",587.000
601169,Bank of Beijing Co. Ltd. Class A,"0,0167%",Banks,CN,"471.016,45 USD",588.200
152,Shenzhen International Holdings Ltd.,"0,0166%",Transportation Services,BM,"470.466,62 USD",566.250
VAPORES,Cia Sud Americana de Vapores SA,"0,0166%",Marine Transportation,CL,"469.517,90 USD",7.253.487
F&N,Fraser & Neave Holdings Bhd.,"0,0166%",Soft Drinks,MY,"469.168,05 USD",67.700
601600,Aluminum Corp. of China Ltd. Class A,"0,0166%",Aluminum,CN,"468.775,93 USD",416.000
2083,Power & Water Utility Co. for Jubail & Yanbu,"0,0166%",Conventional Electricity,SA,"468.573,33 USD",29.940
DIF-F,Digital Telecommunications Infrastructure Fund,"0,0166%",Infrastructure REITs,TH,"468.152,45 USD",2.222.365
600905,China Three Gorges Renewables Group Co. Ltd. Class A,"0,0164%",Alternative Electricity,CN,"462.890,91 USD",720.400
4200,Aldrees Petroleum and Transport Services Co.,"0,0164%",Oil Refining and Marketing,SA,"462.684,09 USD",15.578
6004,Catrion Catering Holding Co.,"0,0163%",Professional Business Support Services,SA,"461.466,66 USD",15.593
2204,China Motor Corp.,"0,0163%",Automobiles,TW,"460.455,64 USD",113.000
601688,Huatai Securities Co. Ltd. Class A,"0,0163%",Investment Services,CN,"460.392,82 USD",246.400
BANPU-F,Banpu PCL,"0,0163%",Coal,TH,"460.204,76 USD",3.135.358
6818,China Everbright Bank Co. Ltd. Class H,"0,0162%",Banks,CN,"457.189,06 USD",1.425.000
000063,ZTE Corp. Class A,"0,0161%",Telecommunications Equipment,CN,"456.257,00 USD",122.999
BANKINDIA,Bank of India,"0,0161%",Banks,IN,"455.468,14 USD",295.404
HARTA,Hartalega Holdings Bhd.,"0,0161%",Medical Supplies,MY,"453.889,10 USD",680.400
BATAINDIA,Bata India Ltd.,"0,016%",Footwear,IN,"453.174,73 USD",27.703
SCGP-F,SCG Packaging PCL,"0,016%",Containers and Packaging,TH,"453.154,39 USD",501.400
300015,Aier Eye Hospital Group Co. Ltd. Class A,"0,016%",Health Care Facilities,CN,"452.542,03 USD",271.374
CASTROLIND,Castrol India Ltd.,"0,016%",Oil Refining and Marketing,IN,"451.949,81 USD",193.411
POONAWALLA,Poonawalla Fincorp Ltd.,"0,0159%",Consumer Lending,IN,"450.739,65 USD",83.776
2357,AviChina Industry & Technology Co. Ltd. Class H,"0,0159%",Aerospace,CN,"448.419,16 USD",991.000
9917,Taiwan Secom Co. Ltd.,"0,0159%",Electronic Equipment: Control and Filter,TW,"448.342,29 USD",117.600
NAM-INDIA,Nippon Life India Asset Management Ltd.,"0,0158%",Asset Managers and Custodians,IN,"447.610,86 USD",62.448
GEKTERNA,GEK TERNA SA,"0,0158%",Construction,GR,"446.715,19 USD",24.552
GLO,Globe Telecom Inc.,"0,0158%",Telecommunications Services,PH,"446.212,41 USD",13.255
BTS-F,BTS Group Holdings PCL,"0,0157%",Railroads,TH,"443.804,56 USD",3.401.577
600104,SAIC Motor Corp. Ltd. Class A,"0,0157%",Automobiles,CN,"443.364,86 USD",229.023
DQ,Daqo New Energy Corp. ADR,"0,0156%",Specialty Chemicals,KY,"439.657,96 USD",19.523
TENERGY,Terna Energy SA,"0,0155%",Alternative Electricity,GR,"438.471,45 USD",22.180
IVL-F,Indorama Ventures PCL,"0,0155%",Chemicals and Synthetic Fibers,TH,"438.077,47 USD",697.700
601658,Postal Savings Bank of China Co. Ltd. Class A,"0,0155%",Banks,CN,"437.740,35 USD",632.500
TU-F,Thai Union Frozen Products PCL (Foreign),"0,0154%",Food Products,TH,"435.943,46 USD",1.076.400
1787,Shandong Gold Mining Co. Ltd. Class H,"0,0154%",Gold Mining,CN,"435.496,30 USD",202.800
3900,Greentown China Holdings Ltd.,"0,0154%",Real Estate Holding and Development,KY,"434.977,34 USD",446.000
ANDINA-B,Embotelladora Andina SA Preference Shares,"0,0154%",Soft Drinks,CL,"434.079,14 USD",140.876
600585,Anhui Conch Cement Co. Ltd. Class A,"0,0152%",Cement,CN,"430.782,27 USD",130.400
2386,Sinopec Engineering Group Co. Ltd. Class H,"0,0152%",Engineering and Contracting Services,CN,"430.301,60 USD",640.000
603501,Will Semiconductor Co. Ltd. Shanghai Class A,"0,0152%",Semiconductors,CN,"429.917,23 USD",33.230
PEL,Piramal Enterprises Ltd.,"0,0152%",Consumer Lending,IN,"428.424,11 USD",44.991
688036,Shenzhen Transsion Holdings Co. Ltd. Class A,"0,0152%",Telecommunications Equipment,CN,"428.420,53 USD",23.769
2498,HTC Corp.,"0,0151%",Telecommunications Equipment,TW,"426.659,26 USD",317.000
867,China Medical System Holdings Ltd.,"0,0151%",Pharmaceuticals,KY,"426.110,90 USD",504.329
601229,Bank of Shanghai Co. Ltd. Class A,"0,0151%",Banks,CN,"425.722,07 USD",396.175
1212,Astra Industrial Group,"0,015%",Diversified Financial Services,SA,"425.015,86 USD",10.419
576,Zhejiang Expressway Co. Ltd. Class H,"0,015%",Transportation Services,CN,"424.457,86 USD",649.840
586,China Conch Venture Holdings Ltd.,"0,015%",Waste and Disposal Services,KY,"423.941,15 USD",545.500
220,Uni-President China Holdings Ltd.,"0,015%",Soft Drinks,KY,"423.524,45 USD",483.000
3MINDIA,3M India Ltd.,"0,015%",Diversified Industrials,IN,"422.755,68 USD",1.057
300308,Zhongji Innolight Co. Ltd. Class A,"0,0149%",Telecommunications Equipment,CN,"421.935,72 USD",19.499
601009,Bank of Nanjing Co. Ltd. Class A,"0,0149%",Banks,CN,"421.765,70 USD",295.600
PUREHEALTH,Pure Health Holding PJSC,"0,0149%",Health Care Facilities,AE,"420.166,98 USD",429.887
AGILITY,Agility Global plc,"0,0147%",Transportation Services,AE,"416.820,71 USD",1.215.082
ABMB,Alliance Bank Malaysia Bhd.,"0,0146%",Banks,MY,"412.158,70 USD",501.300
PSSA3,Porto Seguro SA,"0,0146%",Full Line Insurance,BR,"411.723,13 USD",71.300
1776,GF Securities Co. Ltd. Class H,"0,0145%",Investment Services,CN,"410.681,36 USD",453.800
ALVO,Alvotech SA,"0,0145%",Biotechnology,LU,"410.366,84 USD",29.898
600438,Tongwei Co. Ltd. Class A,"0,0145%",Renewable Energy Equipment,CN,"409.991,13 USD",129.500
CRFB3,Atacadao SA,"0,0145%",Food Retailers and Wholesalers,BR,"409.562,74 USD",216.996
GTCAP,GT Capital Holdings Inc.,"0,0145%",Automobiles,PH,"409.394,98 USD",39.797
4003,United Electronics Co.,"0,0144%",Specialty Retailers,SA,"408.326,98 USD",17.208
000596,Anhui Gujing Distillery Co. Ltd. Class A,"0,0144%",Distillers and Vintners,CN,"407.028,12 USD",11.800
2060,National Industrialization Co.,"0,0144%",Chemicals: Diversified,SA,"406.754,22 USD",129.729
1830,Leejam Sports Co. JSC,"0,0144%",Recreational Services,SA,"406.584,64 USD",7.741
MTELEKOM,Magyar Telekom Telecommunications plc,"0,0144%",Telecommunications Services,HU,"406.310,54 USD",148.661
3714,Ennostar Inc.,"0,0142%",Semiconductors,TW,"402.770,57 USD",285.500
3618,Chongqing Rural Commercial Bank Co. Ltd. Class H,"0,0142%",Banks,CN,"402.180,65 USD",874.000
600015,Huaxia Bank Co. Ltd. Class A,"0,0141%",Banks,CN,"398.742,06 USD",420.615
603993,CMOC Group Ltd. Class A,"0,014%",Nonferrous Metals,CN,"396.692,05 USD",345.700
CUERVO*,Becle SAB de CV,"0,014%",Distillers and Vintners,MX,"395.067,05 USD",215.800
600999,China Merchants Securities Co. Ltd. Class A,"0,0139%",Investment Services,CN,"394.073,93 USD",201.840
1797,East Buy Holding Ltd.,"0,0139%",Education Services,KY,"393.836,40 USD",168.000
BRAP4,Bradespar SA Preference Shares,"0,0139%",Diversified Financial Services,BR,"392.876,97 USD",107.547
598,Sinotrans Ltd. Class H,"0,0138%",Transportation Services,CN,"390.423,54 USD",717.000
UNVR,Unilever Indonesia Tbk PT,"0,0137%",Personal Products,ID,"388.550,40 USD",2.023.700
1157,Zoomlion Heavy Industry Science and Technology Co. Ltd. Class H,"0,0137%",Machinery: Construction and Handling,CN,"387.702,71 USD",542.600
000002,China Vanke Co. Ltd. Class A,"0,0137%",Real Estate Holding and Development,CN,"387.529,05 USD",341.399
002027,Focus Media Information Technology Co. Ltd. Class A,"0,0136%",Media Agencies,CN,"385.217,84 USD",441.600
601006,Daqin Railway Co. Ltd. Class A,"0,0136%",Railroads,CN,"384.922,71 USD",395.700
601669,Power Construction Corp. of China Ltd. Class A,"0,0136%",Engineering and Contracting Services,CN,"383.586,16 USD",521.100
AEFES.E,Anadolu Efes Biracilik Ve Malt Sanayii AS,"0,0136%",Brewers,TR,"383.100,91 USD",62.007
000338,Weichai Power Co. Ltd. Class A,"0,0135%",Machinery: Engines,CN,"381.772,58 USD",174.400
900905,Lao Feng Xiang Co. Ltd. Class B,"0,0134%",Luxury Items,CN,"379.683,70 USD",95.350
1071,Huadian Power International Corp. Ltd. Class H,"0,0134%",Conventional Electricity,CN,"379.525,40 USD",654.000
1717,Eternal Materials Co. Ltd.,"0,0134%",Chemicals: Diversified,TW,"378.862,40 USD",394.626
2381,Arabian Drilling Co.,"0,0134%",Oil Equipment and Services,SA,"378.663,40 USD",10.536
WHIRLPOOL,Whirlpool of India Ltd.,"0,0134%",Household Appliance,IN,"377.412,56 USD",21.028
KRDMD.E,Kardemir Karabuk Demir Celik Sanayi ve Ticaret AS,"0,0133%",Metal Fabricating,TR,"377.094,49 USD",417.673
600893,AECC Aviation Power Co. Ltd. Class A,"0,0133%",Aerospace,CN,"376.798,68 USD",73.400
PGAS,Perusahaan Gas Negara Tbk PT,"0,0133%",Gas Distribution,ID,"374.649,60 USD",3.853.200
2451,Transcend Information Inc.,"0,0132%",Semiconductors,TW,"373.603,14 USD",103.000
COLBUN,Colbun SA,"0,0132%",Alternative Electricity,CL,"373.208,96 USD",2.857.350
MEGACPO,Megacable Holdings SAB de CV,"0,0132%",Cable Television Services,MX,"373.080,01 USD",118.700
601066,CSC Financial Co. Ltd. Class A,"0,0131%",Investment Services,CN,"371.205,09 USD",127.500
RATCH-F,Ratchaburi Electricity Generating Holding PCL (Foreign),"0,0131%",Conventional Electricity,TH,"370.678,17 USD",478.500
000792,Qinghai Salt Lake Industry Co. Ltd. Class A,"0,0131%",Fertilizers,CN,"369.922,43 USD",155.499
3020,Yamama Cement Co.,"0,0131%",Cement,SA,"369.715,79 USD",43.065
200625,Chongqing Changan Automobile Co. Ltd. Class B,"0,0131%",Automobiles,CN,"369.665,82 USD",765.086
SMTO3,Sao Martinho S/A,"0,013%",Sugar,BR,"367.144,04 USD",71.100
600660,Fuyao Glass Industry Group Co. Ltd. Class A,"0,013%",Glass,CN,"366.461,52 USD",57.600
002230,Iflytek Co. Ltd. Class A,"0,013%",Software,CN,"366.378,41 USD",63.100
000625,Chongqing Changan Automobile Co. Ltd. Class A,"0,0129%",Automobiles,CN,"365.695,56 USD",192.738
1772,Ganfeng Lithium Co. Ltd. Class H,"0,0129%",Electrical Components,CN,"364.485,29 USD",132.320
EA-F,Energy Absolute PCL,"0,0129%",Alternative Electricity,TH,"363.449,58 USD",583.900
6865,Flat Glass Group Co. Ltd.,"0,0128%",Glass,CN,"361.965,14 USD",179.000
1359,China Cinda Asset Management Co. Ltd. Class H,"0,0128%",Asset Managers and Custodians,CN,"361.801,53 USD",3.774.000
QAMC,Qatar Aluminum Manufacturing Co.,"0,0128%",Aluminum,QA,"361.503,38 USD",974.988
TRPL4,Cia de Transmissao de Energia Eletrica Paulista Preference Shares,"0,0128%",Conventional Electricity,BR,"360.622,92 USD",75.423
3030,Saudi Cement Co.,"0,0128%",Cement,SA,"360.562,57 USD",30.153
1810,Seera Group Holding,"0,0127%",Travel and Tourism,SA,"359.588,28 USD",56.337
GPSC-F,Global Power Synergy PCL,"0,0127%",Conventional Electricity,TH,"359.578,74 USD",281.466
2196,Shanghai Fosun Pharmaceutical Group Co. Ltd. Class H,"0,0127%",Pharmaceuticals,CN,"359.257,58 USD",229.624
LH-F,Land & Houses PCL,"0,0127%",Real Estate Holding and Development,TH,"358.387,71 USD",1.997.740
6066,CSC Financial Co. Ltd. Class H,"0,0127%",Investment Services,CN,"357.902,94 USD",448.000
NEOE3,Neoenergia SA,"0,0126%",Alternative Electricity,BR,"356.722,51 USD",99.200
000100,TCL Technology Group Corp. Class A,"0,0126%",Semiconductors,CN,"356.249,44 USD",604.954
DANA,Dana Gas PJSC,"0,0125%",Integrated Oil and Gas,AE,"353.382,46 USD",2.107.129
600009,Shanghai International Airport Co. Ltd. Class A,"0,0125%",Transportation Services,CN,"352.379,28 USD",73.700
QUINENCO,Quinenco SA,"0,0124%",Diversified Industrials,CL,"351.831,42 USD",97.952
000166,Shenwan Hongyuan Group Co. Ltd. Class A,"0,0124%",Investment Services,CN,"350.649,78 USD",560.111
1368,Xtep International Holdings Ltd.,"0,0124%",Footwear,KY,"350.555,71 USD",506.000
MAVI.E,Mavi Giyim Sanayi Ve Ticaret AS Class B,"0,0124%",Apparel Retailers,TR,"350.218,68 USD",118.180
4321,Arabian Centres Co.,"0,0124%",Real Estate Holding and Development,SA,"349.975,78 USD",63.783
1579,Yihai International Holding Ltd.,"0,0123%",Food Products,KY,"347.963,47 USD",188.000
601868,China Energy Engineering Corp. Ltd. Class A,"0,0122%",Engineering and Contracting Services,CN,"345.918,42 USD",1.147.999
000538,Yunnan Baiyao Group Co. Ltd. Class A,"0,0122%",Pharmaceuticals,CN,"344.580,91 USD",47.360
ITAUCL,Banco Itau Chile SA,"0,0122%",Banks,CL,"343.769,97 USD",30.398
600795,GD Power Development Co. Ltd. Class A,"0,0122%",Conventional Electricity,CN,"343.717,09 USD",465.199
ISB,Islandsbanki HF,"0,0121%",Banks,IS,"342.513,44 USD",484.939
LU,Lufax Holding Ltd. ADR,"0,0121%",Consumer Lending,KY,"342.186,88 USD",76.381
000425,XCMG Construction Machinery Co. Ltd. Class A,"0,0121%",Machinery: Construction and Handling,CN,"342.053,12 USD",342.900
2007,Country Garden Holdings Co. Ltd.,"0,0121%",Real Estate Holding and Development,KY,"341.947,09 USD",5.515.818
YAGOY,Yageo Corp. GDR,"0,0121%",Electronic Components,TW,"341.483,61 USD",3.342
EMPOWER,Emirates Central Cooling Systems Corp.,"0,0121%",Building: Climate Control,AE,"340.601,36 USD",817.677
CCU,Cia Cervecerias Unidas SA,"0,012%",Brewers,CL,"339.024,49 USD",54.530
ELPE,HELLENiQ ENERGY Holdings SA,"0,012%",Oil Refining and Marketing,GR,"338.381,51 USD",37.307
HLFG,Hong Leong Financial Group Bhd.,"0,0119%",Banks,MY,"336.523,76 USD",93.068
TOWR,Sarana Menara Nusantara Tbk PT,"0,0119%",Telecommunications Services,ID,"336.410,03 USD",7.922.700
8454,momo.com Inc.,"0,0119%",Diversified Retailers,TW,"335.707,48 USD",24.772
YY,JOYY Inc. ADR,"0,0119%",Consumer Digital Services,KY,"335.417,38 USD",11.233
2689,Nine Dragons Paper Holdings Ltd.,"0,0118%",Paper,BM,"334.813,09 USD",642.000
753,Air China Ltd. Class H,"0,0118%",Airlines,CN,"333.933,67 USD",628.000
AWC-F,Asset World Corp. PCL,"0,0117%",Real Estate Holding and Development,TH,"331.030,71 USD",3.204.900
BBL-R,Bangkok Bank PCL,"0,0117%",Banks,TH,"330.954,06 USD",89.200
ACEN,ACEN Corp.,"0,0117%",Alternative Electricity,PH,"330.615,99 USD",4.030.760
639,Shougang Fushan Resources Group Ltd.,"0,0117%",Coal,HK,"330.380,21 USD",724.000
1833,Ping An Healthcare and Technology Co. Ltd.,"0,0116%",Health Care Services,KY,"329.111,80 USD",229.889
CENCOSHOPP,Cencosud Shopping SA,"0,0116%",Real Estate Holding and Development,CL,"328.201,74 USD",201.075
2380,Rabigh Refining & Petrochemical Co.,"0,0116%",Oil Refining and Marketing,SA,"327.244,77 USD",179.444
MTC-F,Muangthai Capital PCL,"0,0115%",Consumer Lending,TH,"326.341,40 USD",269.800
601633,Great Wall Motor Co. Ltd. Class A,"0,0115%",Automobiles,CN,"326.235,18 USD",91.300
956,China Suntien Green Energy Corp. Ltd. Class H,"0,0115%",Gas Distribution,CN,"325.978,00 USD",693.000
MGLU3,Magazine Luiza SA,"0,0115%",Specialty Retailers,BR,"325.739,47 USD",138.179
DMC,DMCI Holdings Inc.,"0,0114%",Diversified Industrials,PH,"323.569,38 USD",1.591.200
363,Shanghai Industrial Holdings Ltd.,"0,0114%",Real Estate Holding and Development,HK,"322.112,65 USD",225.000
SAWAD-F,Srisawad Corp. PCL,"0,0113%",Consumer Lending,TH,"320.674,64 USD",284.280
BAYERCROP,Bayer CropScience Ltd./India,"0,0113%",Fertilizers,IN,"320.317,86 USD",5.317
