Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
MPL,Medibank Pvt Ltd.,"0,009%",Life Insurance,AU,"2.352.965,91 USD",951.083
ORK,Orkla ASA,"0,009%",Food Products,NO,"2.349.357,69 USD",295.295
CUMMINSIND,Cummins India Ltd.,"0,009%",Machinery: Engines,IN,"2.346.962,74 USD",55.164
5201,AGC Inc.,"0,0089%",Glass,JP,"2.328.950,33 USD",66.700
BME,B&M European Value Retail SA,"0,0089%",Diversified Retailers,LU,"2.327.519,10 USD",335.675
4204,Sekisui Chemical Co. Ltd.,"0,0089%",Home Construction,JP,"2.325.473,93 USD",162.200
BRITANNIA,Britannia Industries Ltd.,"0,0089%",Food Products,IN,"2.324.948,85 USD",37.466
FOX,Fox Corp. Class B,"0,0089%",Radio and TV Broadcasters,US,"2.324.465,44 USD",72.776
WEIR,Weir Group plc,"0,0089%",Machinery: Construction and Handling,GB,"2.323.812,04 USD",85.931
CZR,Caesars Entertainment Inc.,"0,0089%",Casinos and Gambling,US,"2.323.774,88 USD",65.348
AKBNK.E,Akbank TAS,"0,0089%",Banks,TR,"2.321.969,92 USD",1.126.339
RIVN,Rivian Automotive Inc. Class A,"0,0089%",Automobiles,US,"2.320.871,28 USD",212.534
1801,Taisei Corp.,"0,0089%",Construction,JP,"2.320.046,45 USD",61.100
CCH,Coca-Cola HBC AG,"0,0089%",Soft Drinks,CH,"2.319.445,12 USD",68.797
PTTEP-F,PTT Exploration & Production PCL (Foreign),"0,0089%",Oil: Crude Producers,TH,"2.317.886,27 USD",553.734
BKG,Berkeley Group Holdings plc,"0,0088%",Home Construction,GB,"2.312.231,98 USD",34.658
BDEV,Barratt Developments plc,"0,0088%",Home Construction,GB,"2.310.168,75 USD",360.584
RHI,Robert Half Inc.,"0,0088%",Business Training and Employment Agencie,US,"2.308.747,35 USD",35.945
BKT,Bankinter SA,"0,0088%",Banks,ES,"2.306.913,14 USD",261.701
BPCL,Bharat Petroleum Corp. Ltd.,"0,0088%",Oil Refining and Marketing,IN,"2.305.932,71 USD",306.593
AKE,Arkema SA,"0,0088%",Chemicals: Diversified,FR,"2.301.641,61 USD",22.615
9766,Konami Group Corp.,"0,0088%",Electronic Entertainment,JP,"2.295.640,97 USD",32.900
3045,Taiwan Mobile Co. Ltd.,"0,0088%",Telecommunications Services,TW,"2.292.770,27 USD",704.000
ALE,Allegro.eu SA,"0,0088%",Consumer Services: Misc.,LU,"2.291.283,55 USD",238.803
6160,BeiGene Ltd.,"0,0087%",Biotechnology,KY,"2.287.505,35 USD",202.100
CEZ,Cez As,"0,0087%",Conventional Electricity,CZ,"2.283.566,78 USD",54.792
FORTUM,Fortum Oyj,"0,0087%",Conventional Electricity,FI,"2.283.434,98 USD",150.081
QUB,Qube Holdings Ltd.,"0,0087%",Transportation Services,AU,"2.280.716,09 USD",955.262
REA,REA Group Ltd.,"0,0087%",Real Estate Services,AU,"2.279.912,53 USD",18.361
FOXA,Fox Corp. Class A,"0,0087%",Radio and TV Broadcasters,US,"2.277.234,63 USD",66.141
TW.,Taylor Wimpey plc,"0,0087%",Home Construction,GB,"2.274.471,92 USD",1.214.014
9107,Kawasaki Kisen Kaisha Ltd.,"0,0086%",Marine Transportation,JP,"2.261.100,26 USD",152.400
1101,Taiwan Cement Corp.,"0,0086%",Cement,TW,"2.255.141,60 USD",2.213.729
KBANK-F,Kasikornbank PCL (Foreign),"0,0086%",Banks,TH,"2.241.492,25 USD",629.500
LEG,LEG Immobilien SE,"0,0086%",Real Estate Holding and Development,DE,"2.235.809,73 USD",25.351
003550,LG Corp.,"0,0085%",Diversified Industrials,KR,"2.229.988,15 USD",37.977
TRYG,Tryg A/S,"0,0085%",Full Line Insurance,DK,"2.223.991,97 USD",108.218
DHER,Delivery Hero SE Class A,"0,0085%",Consumer Services: Misc.,DE,"2.214.682,10 USD",73.094
2603,Evergreen Marine Corp. Taiwan Ltd.,"0,0085%",Marine Transportation,TW,"2.212.660,80 USD",340.508
JBSS3,JBS S/A,"0,0084%",Food Products,BR,"2.206.893,64 USD",402.188
TVSMOTOR,TVS Motor Co. Ltd.,"0,0084%",Recreational Vehicles and Boats,IN,"2.206.421,68 USD",84.512
1878,Daito Trust Construction Co. Ltd.,"0,0084%",Real Estate Holding and Development,JP,"2.197.206,40 USD",20.800
66,MTR Corp. Ltd.,"0,0084%",Railroads,HK,"2.194.967,63 USD",648.000
PSN,Persimmon plc,"0,0084%",Home Construction,GB,"2.194.739,94 USD",119.294
THYAO.E,Turk Hava Yollari AO,"0,0084%",Airlines,TR,"2.194.429,34 USD",233.463
PARA,Paramount Global Class B,"0,0084%",Radio and TV Broadcasters,US,"2.193.738,63 USD",184.193
BEN,Franklin Resources Inc.,"0,0084%",Asset Managers and Custodians,US,"2.193.525,60 USD",92.946
DLF,DLF Ltd.,"0,0084%",Real Estate Holding and Development,IN,"2.190.974,88 USD",224.218
ADIB,Abu Dhabi Islamic Bank PJSC,"0,0084%",Banks,AE,"2.188.826,33 USD",716.548
GAIL,GAIL India Ltd.,"0,0084%",Oil Refining and Marketing,IN,"2.187.044,40 USD",893.565
SYENS,Syensqo SA,"0,0084%",Diversified Materials,BE,"2.184.593,07 USD",22.012
2331,Li Ning Co. Ltd.,"0,0084%",Clothing and Accessories,KY,"2.184.482,44 USD",839.802
SOBI,Swedish Orphan Biovitrum AB,"0,0083%",Pharmaceuticals,SE,"2.174.629,29 USD",80.988
4324,Dentsu Group Inc.,"0,0083%",Media Agencies,JP,"2.172.336,38 USD",82.100
JMT,Jeronimo Martins SGPS SA,"0,0083%",Food Retailers and Wholesalers,PT,"2.168.547,36 USD",97.063
BSL,BlueScope Steel Ltd.,"0,0082%",Iron and Steel,AU,"2.156.787,05 USD",153.408
PZU,Powszechny Zaklad Ubezpieczen SA,"0,0082%",Full Line Insurance,PL,"2.152.324,10 USD",169.474
8473,SBI Holdings Inc.,"0,0082%",Investment Services,JP,"2.145.445,29 USD",83.000
SRT3,Sartorius AG Preference Shares,"0,0082%",Medical Equipment,DE,"2.140.637,63 USD",8.165
BOL,Bollore SE,"0,0082%",Transportation Services,FR,"2.139.784,92 USD",319.459
VER,Verbund AG,"0,0082%",Alternative Electricity,AT,"2.136.620,37 USD",25.965
9866,NIO Inc. Class A,"0,0081%",Automobiles,KY,"2.129.132,00 USD",406.763
8952,Japan Real Estate Investment Corp.,"0,0081%",Office REITs,JP,"2.119.532,92 USD",643
086520,Ecopro Co. Ltd.,"0,0081%",Chemicals: Diversified,KR,"2.110.542,78 USD",30.955
3099,Isetan Mitsukoshi Holdings Ltd.,"0,008%",Diversified Retailers,JP,"2.104.205,67 USD",101.400
601398,Industrial & Commercial Bank of China Ltd. Class A,"0,008%",Banks,CN,"2.101.188,37 USD",2.812.400
7911,TOPPAN Holdings Inc.,"0,008%",Forms and Bulk Printing Services,JP,"2.100.461,36 USD",81.100
4958,Zhen Ding Technology Holding Ltd.,"0,008%",Electronic Components,KY,"2.097.734,15 USD",557.000
402340,SK Square Co. Ltd.,"0,008%",Asset Managers and Custodians,KR,"2.091.901,63 USD",37.324
TWE,Treasury Wine Estates Ltd.,"0,008%",Distillers and Vintners,AU,"2.090.228,54 USD",277.402
1378,China Hongqiao Group Ltd.,"0,008%",Aluminum,KY,"2.089.993,42 USD",1.267.500
KBX,Knorr-Bremse AG,"0,008%",Railroad Equipment,DE,"2.083.166,51 USD",27.180
ABG,Absa Group Ltd.,"0,008%",Banks,ZA,"2.079.062,57 USD",262.409
YMM,Full Truck Alliance Co. Ltd. ADR,"0,0079%",Transportation Services,KY,"2.077.435,36 USD",235.004
RHC,Ramsay Health Care Ltd.,"0,0079%",Health Care Facilities,AU,"2.075.332,58 USD",66.240
HSX,Hiscox Ltd.,"0,0079%",Full Line Insurance,BM,"2.075.257,08 USD",142.728
TELIA,Telia Co. AB,"0,0079%",Telecommunications Services,SE,"2.068.789,36 USD",798.454
KGF,Kingfisher plc,"0,0079%",Home Improvement Retailers,GB,"2.067.499,91 USD",614.866
PEO,Bank Polska Kasa Opieki SA,"0,0079%",Banks,PL,"2.066.019,81 USD",50.837
ALDAR,Aldar Properties PJSC,"0,0079%",Real Estate Holding and Development,AE,"2.062.280,26 USD",1.377.247
CGPOWER,CG Power & Industrial Solutions Ltd.,"0,0079%",Electrical Components,IN,"2.060.974,87 USD",267.359
TEP,Teleperformance SE,"0,0079%",Professional Business Support Services,FR,"2.059.893,41 USD",18.175
247540,Ecopro BM Co. Ltd.,"0,0079%",Electrical Components,KR,"2.056.210,75 USD",14.882
4013,Dr Sulaiman Al Habib Medical Services Group Co.,"0,0079%",Health Care Facilities,SA,"2.054.171,59 USD",28.727
BMW3,Bayerische Motoren Werke AG Preference Shares,"0,0078%",Automobiles,DE,"2.051.871,26 USD",21.381
TEL2 B,Tele2 AB,"0,0078%",Telecommunications Services,SE,"2.048.146,60 USD",209.949
LIFCO B,Lifco AB Class B,"0,0078%",Diversified Industrials,SE,"2.045.939,47 USD",77.457
3281,GLP J-Reit,"0,0078%",Industrial REITs,JP,"2.042.890,32 USD",2.460
CCRO3,CCR SA,"0,0078%",Transportation Services,BR,"2.040.709,96 USD",890.836
7186,Concordia Financial Group Ltd.,"0,0078%",Banks,JP,"2.040.515,49 USD",339.499
3008,Largan Precision Co. Ltd.,"0,0078%",Electronic Components,TW,"2.036.642,59 USD",29.000
2269,MEIJI Holdings Co. Ltd.,"0,0078%",Food Products,JP,"2.036.634,95 USD",91.000
ELE,Endesa SA,"0,0078%",Conventional Electricity,ES,"2.033.393,81 USD",102.353
VIPS,Vipshop Holdings Ltd.,"0,0078%",Diversified Retailers,KY,"2.029.560,65 USD",126.295
ICT,International Container Terminal Services Inc.,"0,0078%",Transportation Services,PH,"2.027.359,81 USD",347.310
PHNX,Phoenix Group Holdings plc,"0,0077%",Life Insurance,GB,"2.025.510,54 USD",320.613
7012,Kawasaki Heavy Industries Ltd.,"0,0077%",Diversified Industrials,JP,"2.024.887,84 USD",53.300
SHOP,Shopify Inc. Class A,"0,0077%",Consumer Digital Services,CA,"2.023.166,60 USD",34.204
S68,Singapore Exchange Ltd.,"0,0077%",Investment Services,SG,"2.021.342,01 USD",285.800
6302,Sumitomo Heavy Industries Ltd.,"0,0077%",Machinery: Industrial,JP,"2.019.599,73 USD",74.500
GODREJCP,Godrej Consumer Products Ltd.,"0,0077%",Personal Products,IN,"2.019.380,34 USD",132.688
RAND,Randstad NV,"0,0077%",Business Training and Employment Agencie,NL,"2.018.020,52 USD",38.407
9868,XPeng Inc.,"0,0077%",Automobiles,KY,"2.017.812,82 USD",487.977
SKA B,Skanska AB Class B,"0,0077%",Construction,SE,"2.016.803,43 USD",114.500
TLV,Banca Transilvania SA,"0,0077%",Banks,RO,"2.011.527,27 USD",295.543
ABB,ABB India Ltd.,"0,0077%",Electrical Components,IN,"2.006.761,34 USD",20.138
5334,Niterra Co. Ltd.,"0,0077%",Auto Parts,JP,"2.005.944,83 USD",66.700
1816,CGN Power Co. Ltd. Class H,"0,0077%",Conventional Electricity,CN,"2.003.818,06 USD",5.243.000
PST,Poste Italiane SPA,"0,0077%",Life Insurance,IT,"2.002.021,38 USD",146.362
ASII,Astra International Tbk PT,"0,0076%",Automobiles,ID,"1.997.582,40 USD",7.566.600
4183,Mitsui Chemicals Inc.,"0,0076%",Chemicals: Diversified,JP,"1.989.346,15 USD",65.800
JINDALSTEL,Jindal Steel & Power Ltd.,"0,0076%",Iron and Steel,IN,"1.989.176,25 USD",161.493
SQM-B,Sociedad Quimica y Minera de Chile SA Preference Shares Class B,"0,0076%",Chemicals: Diversified,CL,"1.988.480,93 USD",42.484
1928,Sands China Ltd.,"0,0076%",Casinos and Gambling,KY,"1.985.191,51 USD",833.200
788,China Tower Corp. Ltd. Class H,"0,0076%",Telecommunications Equipment,CN,"1.983.012,26 USD",16.862.825
042700,Hanmi Semiconductor Co. Ltd.,"0,0076%",Production Technology Equipment,KR,"1.977.235,20 USD",16.930
INDU C,Industrivarden AB Class C,"0,0076%",Asset Managers and Custodians,SE,"1.976.299,26 USD",56.466
IRCTC,Indian Railway Catering & Tourism Corp. Ltd.,"0,0076%",Travel and Tourism,IN,"1.975.857,95 USD",161.638
NEM,Nemetschek SE,"0,0075%",Software,DE,"1.972.493,77 USD",21.747
267,CITIC Ltd.,"0,0075%",Diversified Industrials,HK,"1.971.124,90 USD",1.952.000
BPI,Bank of the Philippine Islands,"0,0075%",Banks,PH,"1.968.993,90 USD",958.615
CTEC,ConvaTec Group plc,"0,0075%",Medical Supplies,GB,"1.966.941,10 USD",621.432
EMSN,EMS-Chemie Holding AG,"0,0075%",Specialty Chemicals,CH,"1.962.777,81 USD",2.380
4689,LY Corp.,"0,0075%",Consumer Digital Services,JP,"1.959.359,38 USD",825.700
DIM,Sartorius Stedim Biotech,"0,0075%",Medical Supplies,FR,"1.957.269,64 USD",9.871
WLK,Westlake Corp.,"0,0075%",Chemicals: Diversified,US,"1.952.249,04 USD",12.159
PME,Pro Medicus Ltd.,"0,0075%",Health Care Services,AU,"1.951.450,37 USD",24.428
3661,Alchip Technologies Ltd.,"0,0075%",Semiconductors,KY,"1.949.126,38 USD",22.000
INDU A,Industrivarden AB Class A,"0,0074%",Asset Managers and Custodians,SE,"1.946.464,74 USD",54.883
CHOLAFIN,Cholamandalam Investment and Finance Co. Ltd.,"0,0074%",Consumer Lending,IN,"1.942.269,37 USD",130.629
SOL,Washington H Soul Pattinson & Co. Ltd.,"0,0074%",Coal,AU,"1.941.612,21 USD",94.056
7020,Etihad Etisalat Co.,"0,0074%",Telecommunications Services,SA,"1.940.984,42 USD",155.723
RADL3,Raia Drogasil SA,"0,0074%",Drug Retailers,BR,"1.939.164,51 USD",406.540
BHEL,Bharat Heavy Electricals Ltd.,"0,0074%",Machinery: Specialty,IN,"1.936.665,38 USD",540.836
BIO,Bio-Rad Laboratories Inc. Class A,"0,0074%",Medical Equipment,US,"1.925.404,32 USD",6.712
6965,Hamamatsu Photonics KK,"0,0073%",Semiconductors,JP,"1.918.098,57 USD",65.200
ADEN,Adecco Group AG,"0,0073%",Business Training and Employment Agencie,CH,"1.916.857,97 USD",50.653
5871,Chailease Holding Co. Ltd.,"0,0073%",Consumer Lending,KY,"1.916.685,56 USD",408.481
F34,Wilmar International Ltd.,"0,0073%",Fruit and Grain Processing,SG,"1.916.369,22 USD",838.303
5844,Kyoto Financial Group Inc.,"0,0073%",Banks,JP,"1.914.849,34 USD",106.800
GFINBURO,Grupo Financiero Inbursa SAB de CV,"0,0073%",Banks,MX,"1.910.934,41 USD",717.800
HDFCAMC,HDFC Asset Management Co. Ltd.,"0,0073%",Asset Managers and Custodians,IN,"1.910.896,21 USD",41.064
BDO,BDO Unibank Inc.,"0,0073%",Banks,PH,"1.909.507,18 USD",859.572
2887,Taishin Financial Holding Co. Ltd.,"0,0073%",Banks,TW,"1.908.390,81 USD",3.359.805
288,WH Group Ltd.,"0,0073%",Food Products,KY,"1.900.404,22 USD",2.794.648
2875,Toyo Suisan Kaisha Ltd.,"0,0073%",Food Products,JP,"1.900.054,09 USD",26.400
5803,Fujikura Ltd.,"0,0073%",Electrical Components,JP,"1.899.789,37 USD",92.600
TCELL.E,Turkcell Iletisim Hizmetleri AS,"0,0072%",Telecommunications Services,TR,"1.894.617,94 USD",612.693
7203,Elm Co.,"0,0072%",Computer Services,SA,"1.894.542,99 USD",8.918
SMPH,SM Prime Holdings Inc.,"0,0072%",Real Estate Holding and Development,PH,"1.878.440,79 USD",4.078.900
SEK,SEEK Ltd.,"0,0072%",Business Training and Employment Agencie,AU,"1.873.688,13 USD",125.551
ZAL,Zalando SE,"0,0072%",Apparel Retailers,DE,"1.873.449,22 USD",71.164
4091,Nippon Sanso Holdings Corp.,"0,0072%",Specialty Chemicals,JP,"1.872.935,82 USD",63.500
CPN-F,Central Pattana PCL,"0,0072%",Real Estate Holding and Development,TH,"1.871.556,81 USD",1.202.700
2768,Sojitz Corp.,"0,0072%",Diversified Industrials,JP,"1.870.950,78 USD",71.640
TUPRS.E,Turkiye Petrol Rafinerileri AS,"0,0072%",Oil Refining and Marketing,TR,"1.870.759,49 USD",341.006
BEIJ B,Beijer Ref AB Class B,"0,0071%",Machinery: Specialty,SE,"1.868.103,73 USD",115.470
8331,Chiba Bank Ltd.,"0,0071%",Banks,JP,"1.859.925,23 USD",195.700
CHILE,Banco de Chile,"0,0071%",Banks,CL,"1.857.986,95 USD",15.660.614
2474,Catcher Technology Co. Ltd.,"0,0071%",Electronic Components,TW,"1.857.319,26 USD",268.000
NEXI,Nexi SPA,"0,0071%",Transaction Processing Services,IT,"1.848.956,93 USD",279.666
9041,Kintetsu Group Holdings Co. Ltd.,"0,0071%",Railroads,JP,"1.846.441,82 USD",86.900
HWDN,Howden Joinery Group plc,"0,0071%",Home Improvement Retailers,GB,"1.845.612,91 USD",159.734
7261,Mazda Motor Corp.,"0,007%",Automobiles,JP,"1.840.553,31 USD",174.500
ORI,Orica Ltd.,"0,007%",General Mining,AU,"1.838.997,82 USD",150.939
EVK,Evonik Industries AG,"0,007%",Specialty Chemicals,DE,"1.831.296,21 USD",83.634
028300,HLB Inc.,"0,007%",Medical Supplies,KR,"1.827.977,32 USD",41.355
9626,Bilibili Inc.,"0,007%",Consumer Digital Services,KY,"1.821.562,99 USD",128.154
DXS,Dexus,"0,007%",Office REITs,AU,"1.820.546,95 USD",403.755
MNG,M&G plc,"0,007%",Asset Managers and Custodians,GB,"1.818.369,04 USD",717.322
291,China Resources Beer Holdings Co. Ltd.,"0,0069%",Brewers,HK,"1.816.619,77 USD",453.335
BRBY,Burberry Group plc,"0,0069%",Clothing and Accessories,GB,"1.814.176,08 USD",137.671
V03,Venture Corp. Ltd.,"0,0069%",Electronic Components,SG,"1.814.084,49 USD",174.900
SBRY,J Sainsbury plc,"0,0069%",Food Retailers and Wholesalers,GB,"1.814.030,21 USD",513.990
KOG,Kongsberg Gruppen ASA,"0,0069%",Diversified Industrials,NO,"1.809.773,13 USD",21.082
BILL,BILL Holdings Inc.,"0,0069%",Transaction Processing Services,US,"1.809.258,00 USD",34.760
IMI,IMI plc,"0,0069%",Electronic Equipment: Control and Filter,GB,"1.806.411,98 USD",76.485
034730,SK Inc.,"0,0069%",Oil Refining and Marketing,KR,"1.802.023,76 USD",14.160
4704,Trend Micro Inc./Japan,"0,0069%",Software,JP,"1.801.648,16 USD",40.000
SMDS,DS Smith plc,"0,0069%",Containers and Packaging,GB,"1.794.781,49 USD",369.990
6415,Silergy Corp.,"0,0069%",Semiconductors,KY,"1.792.183,74 USD",123.000
Z,Zillow Group Inc. Class C,"0,0068%",Real Estate Services,US,"1.789.596,90 USD",43.702
1050,Banque Saudi Fransi,"0,0068%",Banks,SA,"1.785.064,92 USD",199.858
3088,MatsukiyoCocokara & Co.,"0,0068%",Drug Retailers,JP,"1.782.642,78 USD",126.300
PIDILITIND,Pidilite Industries Ltd.,"0,0068%",Chemicals: Diversified,IN,"1.781.495,44 USD",50.077
2207,Hotai Motor Co. Ltd.,"0,0068%",Specialty Retailers,TW,"1.778.655,31 USD",93.840
DEWA,Dubai Electricity & Water Authority PJSC,"0,0068%",Conventional Electricity,AE,"1.777.313,82 USD",2.850.726
SISE.E,Turkiye Sise ve Cam Fabrikalari AS,"0,0068%",Glass,TR,"1.776.178,05 USD",1.152.021
2395,Advantech Co. Ltd.,"0,0068%",Computer Hardware,TW,"1.775.907,98 USD",162.971
259960,Krafton Inc.,"0,0068%",Electronic Entertainment,KR,"1.775.667,18 USD",9.834
KOFUBL,Coca-Cola Femsa SAB de CV,"0,0068%",Soft Drinks,MX,"1.773.950,58 USD",190.925
MAXHEALTH,Max Healthcare Institute Ltd.,"0,0068%",Health Care Facilities,IN,"1.768.392,30 USD",196.342
G24,Scout24 SE,"0,0068%",Consumer Digital Services,DE,"1.768.182,28 USD",23.537
DIB,Dubai Islamic Bank PJSC,"0,0068%",Banks,AE,"1.765.289,40 USD",1.174.637
NED,Nedbank Group Ltd.,"0,0067%",Banks,ZA,"1.761.616,90 USD",145.163
TAL,TAL Education Group ADR,"0,0067%",Education Services,KY,"1.761.583,84 USD",155.069
NVMI,Nova Ltd.,"0,0067%",Production Technology Equipment,IL,"1.759.652,77 USD",8.181
ENT,Entain plc,"0,0067%",Casinos and Gambling,IM,"1.757.567,12 USD",204.448
LTIM,LTIMindtree Ltd.,"0,0067%",Computer Services,IN,"1.755.173,21 USD",31.159
1997,Wharf Real Estate Investment Co. Ltd.,"0,0067%",Real Estate Holding and Development,KY,"1.754.478,58 USD",606.000
U,Unity Software Inc.,"0,0067%",Software,US,"1.754.157,51 USD",96.013
012450,Hanwha Aerospace Co. Ltd.,"0,0067%",Aerospace,KR,"1.753.652,81 USD",11.844
6526,Socionext Inc.,"0,0067%",Semiconductors,JP,"1.747.939,80 USD",60.000
ALO,Alstom SA,"0,0067%",Electrical Components,FR,"1.745.020,01 USD",89.351
7752,Ricoh Co. Ltd.,"0,0067%",Electronic Office Equipment,JP,"1.743.378,41 USD",195.200
3436,SUMCO Corp.,"0,0066%",Semiconductors,JP,"1.731.305,74 USD",115.380
9962,MISUMI Group Inc.,"0,0066%",Machinery: Industrial,JP,"1.726.546,82 USD",100.600
ANDINA-B,Embotelladora Andina SA Preference Shares,"0,0066%",Soft Drinks,CL,"1.722.370,66 USD",558.978
GFC,Gecina SA,"0,0066%",Office REITs,FR,"1.721.632,40 USD",16.019
JBH,JB Hi-Fi Ltd.,"0,0066%",Specialty Retailers,AU,"1.721.054,65 USD",44.442
BEZ,Beazley plc,"0,0066%",Property and Casualty Insurance,GB,"1.719.310,39 USD",195.708
LUPIN,Lupin Ltd.,"0,0066%",Pharmaceuticals,IN,"1.712.870,96 USD",90.345
TATAMTRDVR,Tata Motors Ltd. Class A,"0,0066%",Automobiles,IN,"1.712.755,58 USD",231.168
3993,China Molybdenum Co. Ltd. Class H,"0,0065%",Nonferrous Metals,CN,"1.711.411,35 USD",1.857.000
6841,Yokogawa Electric Corp.,"0,0065%",Electronic Equipment: Gauges and Meters,JP,"1.710.506,86 USD",66.600
135,Kunlun Energy Co. Ltd.,"0,0065%",Oil Refining and Marketing,BM,"1.710.489,75 USD",1.648.000
MGR,Mirvac Group,"0,0065%",Diversified REITs,AU,"1.708.204,06 USD",1.310.477
ALU,Altium Ltd.,"0,0065%",Software,AU,"1.706.629,28 USD",38.301
EMBR3,Embraer SA,"0,0065%",Aerospace,BR,"1.704.705,99 USD",247.300
HAR,Harmony Gold Mining Co. Ltd.,"0,0065%",Gold Mining,ZA,"1.696.600,04 USD",186.898
VBBR3,Vibra Energia SA,"0,0065%",Oil Refining and Marketing,BR,"1.691.065,30 USD",412.627
2324,Compal Electronics Inc.,"0,0065%",Computer Hardware,TW,"1.690.433,41 USD",1.478.000
LBTYK,Liberty Global Ltd.,"0,0065%",Cable Television Services,BM,"1.688.308,35 USD",98.905
DELTA-F,Delta Electronics Thailand PCL,"0,0065%",Electronic Components,TH,"1.688.019,03 USD",842.064
168,Tsingtao Brewery Co. Ltd. Class H,"0,0065%",Brewers,CN,"1.686.967,00 USD",238.873
IQCD,Industries Qatar QSC,"0,0064%",Diversified Materials,QA,"1.684.104,83 USD",530.894
YESBANK,Yes Bank Ltd.,"0,0064%",Banks,IN,"1.683.819,47 USD",6.110.892
VOLTAS,Voltas Ltd.,"0,0064%",Building: Climate Control,IN,"1.683.464,86 USD",103.347
1177,Sino Biopharmaceutical Ltd.,"0,0064%",Pharmaceuticals,KY,"1.681.217,13 USD",4.631.250
3702,WPG Holdings Ltd.,"0,0064%",Semiconductors,TW,"1.679.082,55 USD",631.000
C09,City Developments Ltd.,"0,0064%",Real Estate Holding and Development,SG,"1.677.978,10 USD",404.300
COPEC,Empresas Copec SA,"0,0064%",Oil Refining and Marketing,CL,"1.677.485,91 USD",202.267
IAG,International Consolidated Airlines Group SA (London Shares),"0,0064%",Airlines,ES,"1.677.275,60 USD",768.594
2269,Wuxi Biologics Cayman Inc.,"0,0064%",Biotechnology,KY,"1.667.677,23 USD",1.171.169
003670,POSCO Future M Co. Ltd.,"0,0064%",Iron and Steel,KR,"1.665.597,49 USD",9.206
PATH,UiPath Inc. Class A,"0,0064%",Software,US,"1.662.517,30 USD",135.605
LAND,Land Securities Group plc,"0,0064%",Diversified REITs,GB,"1.662.182,27 USD",200.079
POLICYBZR,PB Fintech Ltd.,"0,0064%",Insurance Brokers,IN,"1.661.434,52 USD",107.140
2353,Acer Inc.,"0,0064%",Computer Hardware,TW,"1.660.374,79 USD",1.016.752
SOF,Sofina SA,"0,0063%",Asset Managers and Custodians,BE,"1.659.837,01 USD",6.881
5876,Shanghai Commercial & Savings Bank Ltd.,"0,0063%",Banks,TW,"1.659.195,97 USD",1.167.166
SBSP3,Cia de Saneamento Basico do Estado de Sao Paulo SABESP,"0,0063%",Water,BR,"1.658.243,67 USD",118.000
SDF,Steadfast Group Ltd.,"0,0063%",Insurance Brokers,AU,"1.656.984,12 USD",451.362
LATO B,Investment AB Latour Class B,"0,0063%",Diversified Industrials,SE,"1.656.945,77 USD",59.700
2267,Yakult Honsha Co. Ltd.,"0,0063%",Food Products,JP,"1.656.173,90 USD",90.968
PRIO3,PRIO SA/Brazil,"0,0063%",Oil: Crude Producers,BR,"1.653.047,18 USD",208.800
